  500   124750
  163     326      28
  163     327      24
  163     328       9
  163     329      42
  163     330      44
  163     331      44
  163     332       3
  163     333      31
  163     334       1
  163     335      16
  163     336       1
  163     337      12
  163     338      41
  163     339      50
  163     340      25
  163     341      47
  163     342      28
  163     343      35
  163     344      20
  163     345      12
  163     346       5
  163     347      44
  163     348      17
  163     349       1
  163     350      21
  163     351      46
  163     352      11
  163     353      32
  163     354      40
  163     355      24
  163     356      10
  163     357      19
  163     358      48
  163     359      39
  163     360      23
  163     361      34
  163     362      36
  163     363      21
  163     364      28
  163     365      14
  163     366       5
  163     367       6
  163     368      11
  163     369      49
  163     370       4
  163     371      16
  163     372      45
