 5000   25000
 1837    4513      80
 1838    1947      20
 1838    1997      82
 1838    2621      36
 1838    2758      96
 1838    3608      25
 1838    4060      45
 1838    4504       7
 1838    4958      14
 1839    1881      15
 1839    2160      73
 1839    2209      37
 1839    2836      24
 1839    3589      74
 1840    2366      95
 1840    2517      71
 1840    2774      87
 1840    3078      22
 1840    3336      80
 1840    4317      28
 1840    4862       9
 1841    2145      15
 1841    2688      73
 1841    3100      25
 1841    3114      28
 1841    3842      91
 1841    4306      63
 1842    2198      59
 1842    2806      48
 1842    2991      15
 1842    3224      67
 1842    3462      95
 1842    3675      45
 1842    3715      78
 1842    3857      37
 1842    4204      23
 1843    3057      16
 1843    3772      65
 1843    4224      82
 1843    4896      82
 1844    2619      80
 1844    3695      91
 1844    3749      59
 1844    3943      28
 1845    2174      41
 1845    2399      85
 1845    2743      65
 1845    3588      98
 1845    3853       9
 1845    4840       6
 1846    2628      36
 1846    3937      58
 1847    3317      94
 1847    3356      92
 1847    3868      16
 1847    3889      21
 1847    3890      97
 1847    4309      40
 1847    4821      55
 1848    1858      52
 1848    2140      28
 1848    2422      46
 1848    2814       8
 1848    3844       3
 1848    4590      94
 1849    1869      30
 1849    2052      74
 1849    2809      31
 1849    3566      27
 1849    3585       6
 1849    3761      84
 1849    3881      83
 1849    4297      63
 1849    4382      82
 1849    4730      10
 1850    1990      96
 1850    2439       1
 1850    3396      36
 1850    3426      34
 1850    3681      40
 1850    3980      22
 1850    4044      73
 1850    4513      23
 1851    3450      81
 1851    3801       5
 1852    3521      78
 1852    3888      58
 1852    4401      54
 1853    2490      11
 1853    3262      54
 1853    3491     100
 1853    3600      86
 1853    3861      80
 1853    3871      77
 1853    4514      99
 1854    1876      16
 1854    2387      58
 1854    2620      65
 1854    2826      64
 1854    2856      97
 1854    3247      58
 1854    3284      37
 1854    3349      80
 1854    4457      39
 1854    4811      25
 1854    4997      24
 1855    1857       4
 1855    4527      73
 1856    2199      49
 1856    2288      19
 1856    4577      69
 1856    4717      10
 1857    1972      61
 1857    2125      25
 1857    2144      67
 1857    3106      48
 1857    3881      12
 1858    1933      40
 1858    2144      52
 1858    2977      17
 1858    4266      51
 1858    4706       2
 1859    3412      66
 1859    3766      90
 1859    4332      38
 1859    4555      90
 1859    4631      87
 1860    1985      19
 1860    2433      66
 1860    2537       6
 1860    3502      27
 1860    3728       8
 1860    3842     100
 1860    3884      24
 1860    3887      77
 1860    3981      88
 1861    2330      89
 1861    4073      29
 1861    4245      73
 1861    4304      84
 1861    4312      62
 1861    4498      54
 1862    1947      80
 1862    1954      24
 1862    3519      41
 1862    3604      64
 1862    4013      92
 1862    4147      36
 1862    4254      10
 1862    4675      44
 1862    4863      24
 1862    4953      31
 1863    1886      20
 1863    1890      89
 1863    2449      59
 1863    3029      57
 1863    4903      91
 1864    4165      15
 1864    4186      56
 1864    4234      80
 1864    4648      61
 1865    1889      62
 1865    2126      94
 1865    2260      39
 1865    2595      89
 1865    2753      91
 1865    2985      27
 1865    3037      96
 1865    3110      32
 1865    3374      97
 1865    3396      15
 1865    3750      21
 1866    1999      31
 1866    2439      36
 1866    2566      44
 1866    3583      95
 1866    4353     100
 1866    4423      49
 1866    4760      59
 1867    2395      13
 1867    2658      79
 1867    2686      11
 1867    2735      19
 1867    2748      38
 1867    4353      98
 1868    1964      80
 1868    1991      87
 1868    2535      83
 1868    4287      36
 1868    4329      94
 1868    4362      57
 1869    2202      96
 1869    3646      37
 1869    3708      85
 1869    3813      10
 1869    3999      99
 1870    2510      86
 1870    2557      67
 1870    3146      72
 1870    3172      42
 1870    3723      18
 1870    4246      12
 1870    4347       7
 1870    4388      86
 1871    2056      96
 1871    2508      22
 1871    2524      27
 1871    3369     100
 1871    4586      15
 1871    4758       3
 1872    3293      42
 1872    4625      11
 1872    4904      72
 1873    2140      14
 1873    2272      42
 1873    3299      82
 1873    3912      43
 1873    4361       5
 1873    4739      96
 1873    4940      48
 1874    3115      66
 1874    3480      49
 1874    3615      82
 1874    3809       9
 1874    4081      92
 1875    3060      65
 1875    3097      84
 1875    3107      80
 1875    3336      60
 1875    3371      72
 1875    3949      43
 1875    4817      70
 1876    2202      28
 1876    2434      79
 1876    2688       5
 1876    3175      25
 1876    3241      80
 1876    3521      12
 1876    3791      34
 1876    4631      32
 1876    4731      38
 1877    2607      49
 1877    2899      97
 1877    3783      79
 1877    4074      62
 1878    2298      49
 1878    2515      65
 1878    2830      92
 1878    3912      48
 1878    4388      81
 1879    2264      74
 1879    2381      97
 1879    3197      17
 1879    3361      89
 1879    3561      83
 1880    2456      71
 1880    2497      56
 1880    2520      25
 1880    3854       9
 1880    4099      60
 1880    4741      37
 1880    4812      91
 1881    2415      54
 1881    2909      51
 1881    3643      15
 1882    2223      30
 1882    2325      57
 1882    2395      71
 1882    2426       6
 1882    2692      78
 1882    2789      47
 1882    2798      44
 1882    4908       1
 1882    4956      10
 1883    2070      77
 1883    2288      86
 1883    2439      22
 1883    3096      46
 1883    3299      25
 1883    3442       3
 1883    3678      83
 1883    3758       9
 1883    3801      21
 1883    4779      26
 1883    4823       2
 1884    2364      26
 1884    3076      37
 1884    3209      68
 1884    3831      64
 1884    3975      59
 1884    4766      62
 1885    3084      84
 1885    3640      92
 1885    3707      94
 1885    4388      71
 1885    4444       7
 1885    4760      68
 1886    1900      49
 1886    4799      42
 1887    2154      22
 1887    3993       2
 1887    4055       1
 1887    4275      75
 1887    4690      74
 1887    4734      74
 1888    1939      28
 1888    2133       9
 1888    2734      51
 1888    3025       9
 1888    4287      63
 1888    4467      70
 1889    2888      35
 1889    3104      59
 1889    3338      70
 1889    3418      54
 1889    3686      60
 1889    4698      96
 1890    2234      86
 1890    2584      47
 1890    2808      50
 1890    2970      74
 1890    3463      82
 1890    3502      95
 1890    3876      46
 1891    2078       8
 1891    3003      21
 1891    3438      96
 1891    3671      63
 1891    4045      11
 1891    4848      77
 1892    2061      55
 1892    3312      79
 1892    3371      81
 1893    2012      54
 1893    2427      25
 1893    2803      13
 1893    2974       3
 1893    3346      23
 1893    3469      50
 1893    3883      12
 1893    4405      75
 1893    4912      95
 1894    2661      95
 1894    3313      93
 1895    3481      43
 1895    3561      15
 1895    3733      62
 1895    4614      13
 1895    4636      30
 1895    4978      51
 1896    2148       9
 1896    2676      70
 1896    2762      10
 1896    2968      76
 1896    3847      16
 1897    2202      10
 1897    2469      83
 1897    2602      49
 1897    2980      26
 1897    3859      84
 1897    4014      75
 1897    4505      57
 1897    4669      29
 1898    2062      48
 1898    3605      71
 1898    3722      14
 1898    3849      28
 1898    3855      97
 1898    4004      72
 1898    4236      61
 1898    4328      53
 1899    2574      33
 1899    3088      53
 1899    4439      12
 1899    4564      98
 1900    2364       6
 1900    2596      48
 1900    3050      75
 1900    3243      28
 1900    3602      80
 1900    4342      95
 1900    4621      42
 1900    4936      23
 1901    2069      22
 1901    2168      92
 1901    2667      11
 1901    3389      72
 1901    3987      18
 1901    4448      55
 1901    4782      73
 1901    4955      38
 1902    2231      18
 1902    3093      46
 1902    4220      55
 1903    2019       2
 1903    2235      31
 1903    2883      11
 1903    2888       8
 1903    3013       2
 1903    3258      71
 1903    3596      86
 1903    3927      68
 1903    4214      59
 1903    4502      58
 1904    2139      64
 1904    2614      35
 1904    3031       2
 1905    2477      46
 1905    2770      38
 1905    2837      61
 1905    3277       2
 1905    3288      46
 1905    3746      21
 1905    3755      56
 1905    4834      70
 1906    2649      46
 1906    2690      34
 1906    3004      89
 1906    3366     100
 1906    3597      74
 1906    3800       7
 1907    1922      33
 1907    2261      18
 1907    2281      51
 1907    3516      61
 1907    4087      39
 1907    4794      21
 1907    4982      68
 1908    2282      15
 1908    2381      33
 1908    2513      72
 1908    3193      51
 1908    4400      17
 1909    2708      52
 1909    3159       8
 1909    3893      31
 1909    4679      61
 1909    4882      29
 1910    2087      11
 1910    2143      25
 1910    4039      60
 1910    4549      52
 1910    4633      48
 1910    4914       8
 1910    4965      54
 1911    2299      38
 1911    2561      60
 1911    2812      87
 1911    3438      88
 1911    3696      67
 1911    3790       7
 1911    3932     100
 1911    4677      68
 1911    4759      33
 1911    4784      25
 1912    2029      24
 1912    3355      69
 1912    3826      44
 1912    3918      68
 1912    4285      11
 1912    4402      71
 1912    4939      61
 1913    2283      90
 1913    2285      35
 1913    2669      48
 1913    4840      24
 1914    1991      56
 1914    2099      74
 1914    2119      76
 1914    2471      45
 1914    4064       7
 1914    4573      53
 1914    4656       2
 1914    4845      20
 1915    2216      66
 1915    2252      27
 1915    2336      53
 1915    3075      38
 1915    3158      13
 1915    4405      12
 1915    4702      98
 1916    2293      95
 1916    2700      51
 1916    2875      88
 1916    3163      78
 1916    3360      85
 1916    4212     100
 1916    4420      35
 1916    4876      35
 1917    3029      86
 1917    3132      20
 1917    4536      52
